date,year,month,day,portid,portname,n_container,n_dry_bulk,n_general_cargo,n_roro,n_tanker,n_cargo,n_total,capacity_container,capacity_dry_bulk,capacity_general_cargo,capacity_roro,capacity_tanker,capacity_cargo,capacity,ObjectId
2021/01/11 00:00:00+00,2021,1,11,chokepoint9,Dover Strait,33,16,29,6,43,84,127,1192352.63600645,617062.898848194,51738.1228980993,5551.21586909,933137.249996313,1866704.87362183,2799842.12361814,20726
2021/01/12 00:00:00+00,2021,1,12,chokepoint9,Dover Strait,26,6,35,7,42,74,116,804648.180688346,295606.44552435,83422.8827447603,12799.9120347224,468736.79027862,1196477.42099218,1665214.2112708,20727
2021/01/13 00:00:00+00,2021,1,13,chokepoint9,Dover Strait,30,30,36,7,58,103,161,693270.240172555,878491.62160299,141351.444892879,7326.05892244924,1266096.69683459,1720439.36559087,2986536.06242547,20728
2021/01/14 00:00:00+00,2021,1,14,chokepoint9,Dover Strait,31,22,36,10,75,99,174,774235.342189774,907755.969102749,116339.802276945,23257.3739111645,1335365.14540592,1821588.48748063,3156953.63288655,20729
2021/01/15 00:00:00+00,2021,1,15,chokepoint9,Dover Strait,41,14,51,14,61,120,181,1672392.8165384,502454.764504258,121702.781924148,16532.9735581939,1378010.5206498,2313083.336525,3691093.8571748,20730
2021/01/16 00:00:00+00,2021,1,16,chokepoint9,Dover Strait,32,31,34,9,48,106,154,565759.807704732,1430602.43270084,78581.5122458079,29552.1350904446,653241.280645051,2104495.88774182,2757737.16838688,20731
2021/01/17 00:00:00+00,2021,1,17,chokepoint9,Dover Strait,25,25,34,14,51,98,149,618567.495615579,896249.590459394,117376.558280486,31649.5732743003,1257913.59242216,1663843.21762976,2921756.81005192,20732
2021/01/18 00:00:00+00,2021,1,18,chokepoint9,Dover Strait,35,19,41,5,56,100,156,994398.310303902,533337.448597077,129003.440051256,5052.4559261623,1430232.14242161,1661791.6548784,3092023.79730001,20733
2021/01/19 00:00:00+00,2021,1,19,chokepoint9,Dover Strait,23,22,46,11,48,102,150,421452.017802996,760238.130442934,130185.831787838,28060.0452362046,1073344.19993663,1339936.02526997,2413280.2252066,20734
2021/01/20 00:00:00+00,2021,1,20,chokepoint9,Dover Strait,28,19,38,13,53,98,151,1021267.92849906,750471.925849302,112621.565925425,18927.9466683639,1136882.58768653,1903289.36694216,3040171.95462869,20735
2021/01/21 00:00:00+00,2021,1,21,chokepoint9,Dover Strait,38,17,36,5,50,96,146,987329.319074216,593597.38324135,104846.776795497,8592.54629826918,946206.360431508,1694366.02540933,2640572.38584084,20736
2021/01/22 00:00:00+00,2021,1,22,chokepoint9,Dover Strait,53,23,41,14,43,131,174,1841497.427875,543127.215330683,109111.528997452,30304.2689795918,689004.260762148,2524040.44118273,3213044.70194488,20737
2021/01/23 00:00:00+00,2021,1,23,chokepoint9,Dover Strait,40,17,50,12,67,119,186,799326.413998393,594486.3258947,101433.474794754,32664.389250693,996620.453011045,1527910.60393854,2524531.05694958,20738
2021/01/24 00:00:00+00,2021,1,24,chokepoint9,Dover Strait,29,21,38,11,51,99,150,541735.42581626,875026.906562053,114641.447884242,23410.1525982876,1021606.14135695,1554813.93286084,2576420.0742178,20739
2021/01/25 00:00:00+00,2021,1,25,chokepoint9,Dover Strait,25,26,24,9,54,84,138,917614.923669178,694545.994991341,92363.6167943778,20708.2286515645,656844.394298433,1725232.76410646,2382077.1584049,20740
2021/01/26 00:00:00+00,2021,1,26,chokepoint9,Dover Strait,49,22,38,12,54,121,175,1481024.33457747,804568.962960563,109770.821012448,28724.1488100777,1191656.39249689,2424088.26736056,3615744.65985744,20741
2021/01/27 00:00:00+00,2021,1,27,chokepoint9,Dover Strait,34,23,45,17,56,119,175,814260.803676899,1238871.82475493,111299.683914061,32432.0363909947,1006304.43061134,2196864.34873689,3203168.77934823,20742
2021/01/28 00:00:00+00,2021,1,28,chokepoint9,Dover Strait,33,22,34,11,52,100,152,1026754.19981742,793885.55995558,73896.7718388994,12886.7826191618,1101891.82708754,1907423.31423107,3009315.14131861,20743
2021/01/29 00:00:00+00,2021,1,29,chokepoint9,Dover Strait,29,25,43,8,48,105,153,816817.31888103,884313.300419096,153421.314469271,13981.5187222808,650243.996795616,1868533.45249168,2518777.44928729,20744
2021/01/30 00:00:00+00,2021,1,30,chokepoint9,Dover Strait,27,20,39,13,56,99,155,612332.84944097,917602.536188301,152787.182434699,45007.9579463212,1137922.49002841,1727730.52601029,2865653.0160387,20745
2021/01/31 00:00:00+00,2021,1,31,chokepoint9,Dover Strait,26,19,35,8,62,88,150,709393.704471111,996915.030811866,92026.5193484506,21895.8604124074,923649.120457427,1820231.11504384,2743880.23550126,20746
2021/02/01 00:00:00+00,2021,2,1,chokepoint9,Dover Strait,30,14,34,7,45,85,130,983270.594388198,681045.68474903,92406.7190360607,11146.4975670399,913713.201099071,1767869.49574033,2681582.6968394,20747
2021/02/02 00:00:00+00,2021,2,2,chokepoint9,Dover Strait,18,15,31,7,40,71,111,273455.894784273,535468.419908771,106432.651163366,28254.3322659068,724189.387346198,943611.298122316,1667800.68546851,20748
2021/02/03 00:00:00+00,2021,2,3,chokepoint9,Dover Strait,30,25,31,10,55,96,151,1077490.69181438,978574.799475782,96022.4490409354,33885.6709327423,1021531.46655153,2185973.61126384,3207505.07781538,20749
2021/02/04 00:00:00+00,2021,2,4,chokepoint9,Dover Strait,45,27,45,11,67,128,195,1030917.61177124,620012.033053148,95587.393109086,20240.0228345151,956022.072340838,1766757.06076799,2722779.13310883,20750
2021/02/05 00:00:00+00,2021,2,5,chokepoint9,Dover Strait,43,23,62,7,62,135,197,1402682.51531942,889338.221742995,178595.983676416,21194.1845705715,1392022.30121692,2491810.9053094,3883833.20652632,20751
2021/02/06 00:00:00+00,2021,2,6,chokepoint9,Dover Strait,37,15,61,14,55,127,182,1008457.0019316,890430.05394182,147043.037409442,31969.638127182,1336181.82145502,2077899.73141005,3414081.55286507,20752
2021/02/07 00:00:00+00,2021,2,7,chokepoint9,Dover Strait,25,15,36,10,58,86,144,877682.158783894,516390.186821238,92424.6174356777,31206.7534887446,686415.712104449,1517703.71652956,2204119.428634,20753
2021/02/08 00:00:00+00,2021,2,8,chokepoint9,Dover Strait,31,14,41,14,49,100,149,887539.670782062,640547.708578489,118763.263913791,19913.9050115887,1262215.23306752,1666764.54828593,2928979.78135345,20754
2021/02/09 00:00:00+00,2021,2,9,chokepoint9,Dover Strait,20,11,25,15,53,71,124,319714.4289663,410606.252129973,75482.2773957441,20706.7430232013,1012023.67234902,826509.701515218,1838533.37386424,20755
2021/02/10 00:00:00+00,2021,2,10,chokepoint9,Dover Strait,28,14,36,12,50,90,140,628655.362876546,493681.621529863,100626.565062021,30159.4341641627,859128.710788172,1253122.98363259,2112251.69442076,20756
2021/02/11 00:00:00+00,2021,2,11,chokepoint9,Dover Strait,40,32,42,14,55,128,183,1335144.58111851,1236136.78256758,124207.064021277,24764.6320724275,1134840.06023578,2720253.0597798,3855093.12001557,20757
2021/02/12 00:00:00+00,2021,2,12,chokepoint9,Dover Strait,31,17,52,12,54,112,166,562171.615412352,770373.971788062,107014.396212275,37569.5788438734,734293.339244597,1477129.56225656,2211422.90150116,20758
2021/02/13 00:00:00+00,2021,2,13,chokepoint9,Dover Strait,34,19,52,10,52,115,167,648886.692300984,800575.935704075,144681.454166699,16351.2868899061,1009388.85166847,1610495.36906166,2619884.22073013,20759
2021/02/14 00:00:00+00,2021,2,14,chokepoint9,Dover Strait,37,20,36,13,57,106,163,1037681.29594982,693936.040858242,114063.034605664,25183.0804404204,676658.760943026,1870863.45185414,2547522.21279717,20760
2021/02/15 00:00:00+00,2021,2,15,chokepoint9,Dover Strait,28,18,31,14,54,91,145,830125.751108424,1358991.84360695,114821.593959945,30662.6940305267,970402.087482553,2334601.88270585,3305003.9701884,20761
2021/02/16 00:00:00+00,2021,2,16,chokepoint9,Dover Strait,24,33,35,18,61,110,171,759013.11726701,839336.600269721,82065.7769229624,31008.0328368789,1130402.01385037,1711423.52729657,2841825.54114694,20762
2021/02/17 00:00:00+00,2021,2,17,chokepoint9,Dover Strait,35,35,53,13,58,136,194,935586.143276804,1272678.11245189,143902.646892692,18416.410846514,1472803.05512196,2370583.3134679,3843386.36858986,20763
2021/02/18 00:00:00+00,2021,2,18,chokepoint9,Dover Strait,26,14,45,11,52,96,148,661391.222412059,450397.314641583,175407.420163241,39358.8717996321,1206950.13113595,1326554.82901652,2533504.96015247,20764
2021/02/19 00:00:00+00,2021,2,19,chokepoint9,Dover Strait,44,20,47,12,69,123,192,1474961.1459779,706566.013515556,145737.065546291,37983.0533006548,2189004.88872864,2365247.2783404,4554252.16706904,20765
2021/02/20 00:00:00+00,2021,2,20,chokepoint9,Dover Strait,39,24,52,14,49,129,178,1181288.6721733,891246.428781881,127779.498956666,35822.0186717611,1028004.94751633,2236136.61858361,3264141.56609994,20766
2021/02/21 00:00:00+00,2021,2,21,chokepoint9,Dover Strait,25,20,37,14,66,96,162,807947.520651588,859706.206305212,88466.4067037153,24980.3265947849,970653.068705255,1781100.4602553,2751753.52896055,20767
2021/02/22 00:00:00+00,2021,2,22,chokepoint9,Dover Strait,31,18,37,9,67,95,162,977557.102794181,486859.505734813,85785.3873264387,18818.576021887,1711123.22950721,1569020.57187732,3280143.80138453,20768
2021/02/23 00:00:00+00,2021,2,23,chokepoint9,Dover Strait,38,15,38,11,43,102,145,1026497.59144154,449785.299572279,121229.489627737,19985.5046693059,1290234.65178728,1617497.88531086,2907732.53709814,20769
2021/02/24 00:00:00+00,2021,2,24,chokepoint9,Dover Strait,37,28,43,10,65,118,183,1099384.68814036,1008273.51652478,119751.890939458,17533.4451724582,1075806.50012357,2244943.54077706,3320750.04090063,20770
2021/02/25 00:00:00+00,2021,2,25,chokepoint9,Dover Strait,28,23,53,10,61,114,175,702255.906295637,1018859.69265156,148041.518642398,33120.2587009131,905318.002116996,1902277.37629051,2807595.3784075,20771
2021/02/26 00:00:00+00,2021,2,26,chokepoint9,Dover Strait,39,27,54,8,60,128,188,1063303.91692873,833960.678043459,173319.745589939,15778.7444287156,770591.378910125,2086363.08499084,2856954.46390097,20772
2021/02/27 00:00:00+00,2021,2,27,chokepoint9,Dover Strait,34,22,51,12,51,119,170,889352.98924751,908843.318441646,118493.842971489,35166.6827650781,832191.47826904,1951856.83342572,2784048.31169476,20773
2021/02/28 00:00:00+00,2021,2,28,chokepoint9,Dover Strait,36,19,33,23,48,111,159,888091.612230788,840984.931871024,108643.901520056,48459.7658255027,1547784.68340354,1886180.21144737,3433964.89485091,20774
2021/03/01 00:00:00+00,2021,3,1,chokepoint9,Dover Strait,36,22,36,6,61,100,161,1278381.62075496,982153.199574591,90965.4587205374,10968.3743419093,1447768.01767673,2362468.653392,3810236.67106873,20775
2021/03/02 00:00:00+00,2021,3,2,chokepoint9,Dover Strait,39,24,39,13,53,115,168,1356053.30810914,1235045.62737118,92773.3328981929,26142.1498024894,952064.154220197,2710014.418181,3662078.5724012,20776
2021/03/03 00:00:00+00,2021,3,3,chokepoint9,Dover Strait,25,28,51,16,58,120,178,744822.540291095,835250.062550559,164170.230044008,21143.2218542728,1177243.03051547,1765386.05473994,2942629.08525541,20777
2021/03/04 00:00:00+00,2021,3,4,chokepoint9,Dover Strait,37,19,46,11,59,113,172,916821.307695236,741893.566340372,156608.541119854,40689.7271310891,1377922.15490332,1856013.14228655,3233935.29718987,20778
2021/03/05 00:00:00+00,2021,3,5,chokepoint9,Dover Strait,30,29,61,10,51,130,181,591112.083110189,1087174.79682598,137737.610548735,12692.0206705017,834917.33866614,1828716.51115541,2663633.84982155,20779
2021/03/06 00:00:00+00,2021,3,6,chokepoint9,Dover Strait,42,25,56,15,62,138,200,880911.417631006,854042.286941155,138979.843790235,54696.3863733906,1332727.87582498,1928629.93473579,3261357.81056076,20780
2021/03/07 00:00:00+00,2021,3,7,chokepoint9,Dover Strait,42,32,51,17,59,142,201,1290014.34258912,1484904.16694918,161795.713400714,26740.6234601095,1331738.00727085,2963454.84639913,4295192.85366997,20781
2021/03/08 00:00:00+00,2021,3,8,chokepoint9,Dover Strait,23,21,50,7,54,101,155,642144.199537665,994126.129316338,132787.899279833,25622.1583634867,699672.686048864,1794680.38649732,2494353.07254619,20782
2021/03/09 00:00:00+00,2021,3,9,chokepoint9,Dover Strait,41,14,29,11,58,95,153,976095.08584013,452088.153862329,73208.7953555235,44439.491160691,1345119.97458644,1545831.52621867,2890951.50080511,20783
2021/03/10 00:00:00+00,2021,3,10,chokepoint9,Dover Strait,34,23,38,11,57,106,163,836288.792435981,832811.089515627,150494.061165941,15623.0044911091,980742.849964039,1835216.94760866,2815959.7975727,20784
2021/03/11 00:00:00+00,2021,3,11,chokepoint9,Dover Strait,30,22,26,9,46,87,133,896058.03152613,816902.928475464,83619.2650483609,9188.4025968941,829591.258017826,1805768.62764685,2635359.88566468,20785
2021/03/12 00:00:00+00,2021,3,12,chokepoint9,Dover Strait,24,23,30,9,64,86,150,649902.32638306,753087.340842383,117297.101101214,29447.8267108327,1429549.19665779,1549734.59503749,2979283.79169528,20786
2021/03/13 00:00:00+00,2021,3,13,chokepoint9,Dover Strait,30,14,33,15,47,92,139,796570.85526047,408670.149353101,74912.259209112,28825.9991112993,946153.76037428,1308979.26293398,2255133.02330826,20787
2021/03/14 00:00:00+00,2021,3,14,chokepoint9,Dover Strait,31,20,55,8,54,114,168,705029.577632757,756106.090584868,128241.854666662,12468.4623289601,1370970.7314045,1601845.98521325,2972816.71661775,20788
2021/03/15 00:00:00+00,2021,3,15,chokepoint9,Dover Strait,41,16,47,11,53,115,168,1406026.2291309,478395.599897903,113382.316528197,22682.2842700157,966873.502045857,2020486.42982701,2987359.93187287,20789
2021/03/16 00:00:00+00,2021,3,16,chokepoint9,Dover Strait,35,21,49,13,71,118,189,1139135.85866789,761381.109005728,125608.082010725,41961.1124646018,1152878.11011381,2068086.16214895,3220964.27226276,20790
2021/03/17 00:00:00+00,2021,3,17,chokepoint9,Dover Strait,26,23,51,15,55,115,170,494143.117928541,978539.541170326,176681.912667349,37731.2482910498,1015513.0573392,1687095.82005727,2702608.87739647,20791
2021/03/18 00:00:00+00,2021,3,18,chokepoint9,Dover Strait,40,24,37,20,49,121,170,997874.46530251,946654.80910633,97000.1766935094,21353.0154074075,528370.199623981,2062882.46650976,2591252.66613374,20792
2021/03/19 00:00:00+00,2021,3,19,chokepoint9,Dover Strait,40,29,50,7,47,126,173,990749.602426807,1028564.48863241,137147.303040745,18948.9079103292,1192320.66411404,2175410.30201029,3367730.96612433,20793
2021/03/20 00:00:00+00,2021,3,20,chokepoint9,Dover Strait,36,22,53,14,62,125,187,899688.398815321,633732.757144006,149673.841818685,30902.2465768549,1507426.65218557,1713997.24435487,3221423.89654044,20794
2021/03/21 00:00:00+00,2021,3,21,chokepoint9,Dover Strait,32,34,42,18,56,126,182,862329.521350933,1116341.011128,121216.083928122,55113.6645193845,1006067.72506375,2155000.28092644,3161068.00599018,20795
2021/03/22 00:00:00+00,2021,3,22,chokepoint9,Dover Strait,31,17,36,8,45,92,137,708492.193677251,862721.661747084,91283.2538265437,11075.5262805764,441288.128445122,1673572.63553145,2114860.76397658,20796
2021/03/23 00:00:00+00,2021,3,23,chokepoint9,Dover Strait,31,28,31,10,61,100,161,908849.821164858,1149546.57896508,77228.3624074007,18422.7742732814,1113339.50493817,2154047.53681062,3267387.04174878,20797
2021/03/24 00:00:00+00,2021,3,24,chokepoint9,Dover Strait,41,22,38,13,55,114,169,1166243.28899472,712542.496975017,163700.581970984,10817.0225594828,1421327.89432016,2053303.3905002,3474631.28482036,20798
2021/03/25 00:00:00+00,2021,3,25,chokepoint9,Dover Strait,41,22,58,17,63,138,201,854566.397295647,912838.218543674,215281.176615083,19471.948507156,1014811.08471772,2002157.74096156,3016968.82567928,20799
2021/03/26 00:00:00+00,2021,3,26,chokepoint9,Dover Strait,37,19,45,12,51,113,164,1151607.20880791,690221.738476829,129812.657074648,19837.2332240873,738204.341658265,1991478.83758347,2729683.17924174,20800
2021/03/27 00:00:00+00,2021,3,27,chokepoint9,Dover Strait,34,20,53,18,76,125,201,601229.551041886,585087.899704656,129226.679416546,29301.6933724345,1708666.74841216,1344845.82353552,3053512.57194768,20801
2021/03/28 00:00:00+00,2021,3,28,chokepoint9,Dover Strait,39,25,38,14,53,116,169,1144870.61632724,1109891.43246927,114833.197866989,40639.3746688097,1464843.17579379,2410234.62133231,3875077.7971261,20802
2021/03/29 00:00:00+00,2021,3,29,chokepoint9,Dover Strait,30,30,32,7,56,99,155,1024537.31049748,1557546.88193637,84647.5724878496,9250.88382056728,1217260.77043235,2675982.64874227,3893243.41917462,20803
2021/03/30 00:00:00+00,2021,3,30,chokepoint9,Dover Strait,27,17,56,10,66,110,176,933629.213245754,497793.399323537,189679.697641565,30041.3534913043,1484089.4445145,1651143.66370216,3135233.10821666,20804
2021/03/31 00:00:00+00,2021,3,31,chokepoint9,Dover Strait,43,26,59,12,70,140,210,1171578.30791397,1104832.81282071,148014.905852404,9460.07698469122,1604611.71012241,2433886.10357178,4038497.81369419,20805
2021/04/01 00:00:00+00,2021,4,1,chokepoint9,Dover Strait,38,17,43,9,62,107,169,938753.105943477,910657.900872054,113707.50842339,10708.5241993479,1784184.01289001,1973827.03943827,3758011.05232828,20806
2021/04/02 00:00:00+00,2021,4,2,chokepoint9,Dover Strait,31,28,68,8,48,135,183,909256.686068157,976365.314582679,172161.195438575,24282.4048128457,928122.118553008,2082065.60090226,3010187.71945526,20807
2021/04/03 00:00:00+00,2021,4,3,chokepoint9,Dover Strait,36,17,61,13,54,127,181,945862.833451612,466627.610300533,142877.465150932,49436.3135882778,800042.930050454,1604804.22249136,2404847.15254181,20808
2021/04/04 00:00:00+00,2021,4,4,chokepoint9,Dover Strait,33,22,50,11,54,116,170,958618.186524429,669661.806274011,159013.357429729,30848.1141569951,1056100.83581058,1818141.46438516,2874242.30019574,20809
2021/04/05 00:00:00+00,2021,4,5,chokepoint9,Dover Strait,32,15,27,6,50,80,130,574942.816476391,640231.882854343,94196.7391833521,12606.1486799256,1185178.75916607,1321977.58719401,2507156.34636009,20810
2021/04/06 00:00:00+00,2021,4,6,chokepoint9,Dover Strait,24,17,13,10,52,64,116,773854.876410582,737764.400749058,34213.1848737175,8231.43834177406,1104430.68627017,1554063.90037513,2658494.58664531,20811
2021/04/07 00:00:00+00,2021,4,7,chokepoint9,Dover Strait,39,19,34,9,57,101,158,1055971.33271797,621653.053142118,131473.186949118,19740.1424980582,707357.000966621,1828837.71530727,2536194.71627389,20812
2021/04/08 00:00:00+00,2021,4,8,chokepoint9,Dover Strait,33,11,45,13,63,102,165,532226.631782918,415334.541369606,116243.223276143,21642.5991355133,1231400.17502602,1085446.99556418,2316847.1705902,20813
2021/04/09 00:00:00+00,2021,4,9,chokepoint9,Dover Strait,35,18,39,12,48,104,152,924524.564421295,1181897.52674182,94704.9396148582,48221.949297927,861164.194433258,2249348.9800759,3110513.17450916,20814
2021/04/10 00:00:00+00,2021,4,10,chokepoint9,Dover Strait,39,36,49,13,57,137,194,1090918.11999841,1325843.49940437,137483.016047941,28757.478072861,1047749.60639529,2583002.11352358,3630751.71991887,20815
